treaty_code,hs_pattern,rule_type,shift_level,rvc_method,rvc_threshold,de_minimis,description,valid_from
TMEC,846031,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8460.31 from any other heading, except from more than one of the following: (A) subheadings 8413.50 through 8413.60, (B) tariff items 8466.93.15, 8466.93.30 or 8466.93.5",2020-07-01
TMEC,846039,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8460.39 from any other heading, except from tariff items 8466.93.15, 8466.93.30 or 8466.93.53,or subheadings 8501.32 or 8501.52. 165.",2020-07-01
TMEC,846040,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8460.40 from any other heading, except from tariff items 8466.93.15, 8466.93.30 or 8466.93.53,or subheadings 8501.32 or 8501.52. 167.",2020-07-01
TMEC,846090,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8460.90 from any other heading, except from tariff items 8466.93.15, 8466.93.30 or 8466.93.53,or subheadings 8501.32 or 8501.52. 169.",2020-07-01
TMEC,846120,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8461.20 from any other heading, except from tariff items 8466.93.15, 8466.93.30 or 8466.93.53. 171.",2020-07-01
TMEC,846130,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8461.30 from any other heading, except from tariff items 8466.93.15, 8466.93.30 or 8466.93.53. 173.",2020-07-01
TMEC,846140,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8461.40 from any other heading, except from tariff items 8466.93.15, 8466.93.30 or 8466.93.53. 174.",2020-07-01
TMEC,846150,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8461.50 from any other heading, except from tariff items 8466.93.15, 8466.93.30 or 8466.93.53. 176.",2020-07-01
TMEC,846190,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8461.90 from any other heading, except from tariff items 8466.93.15, 8466.93.30 or 8466.93.53. Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotate",2020-07-01
TMEC,846210,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8462.10 from any other heading, except from tariff items 8466.94.20, 8466.94.65, 8483.50.40, 8483.50.60 or 8483.50.90. 179.",2020-07-01
TMEC,846221,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8462.21 from any other heading, except from more than one of the following: (A) subheadings 8413.50 through 8413.60, (B) tariff items 8466.94.20 or 8466.94.65, (C) tarif",2020-07-01
TMEC,846229,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8462.29 from any other heading, except from tariff items 8466.94.20, 8466.94.65, 8483.50.40, 8483.50.60 or 8483.50.90. 181.",2020-07-01
TMEC,846231,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8462.31 from any other heading, except from more than one of the following: (A) subheadings 8413.50 through 8413.60, (B) tariff items 8466.94.20 or 8466.94.65, (C) tarif",2020-07-01
TMEC,846239,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8462.39 from any other heading, except from tariff items 8466.94.20, 8466.94.65, 8483.50.40, 8483,.50.60 or 8483.50.90. 183.",2020-07-01
TMEC,846241,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8462.41 from any other heading, except from more than one of the following: (A) subheadings 8413.50 through 8413.60, (B) tariff items 8466.94.20 or 8466.94.65, (C) tarif",2020-07-01
TMEC,846249,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8462.49 from any other heading, except from tariff items 8466.94.20, 8466.94.65, 8483.50.40, 8483.50.60 or 8483.50.90. 185.",2020-07-01
TMEC,846291,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8462.91 from any other heading. 186.,2020-07-01
TMEC,846299,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8462.99 from any other heading, except from tariff items 8466.94.20, 8466.94.65, 8483.50.40, 8483.50.60 or 8483.50.90. 188.",2020-07-01
TMEC,8463,CTC,CTH,,,,"[AUTO-GN11 cap.84] heading 8463 from any other heading, except from tariff items 8466.94.20, 8466.94.65, 8483.50.40, 8483.50.60 or 8483.50.90 or subheadings 8501.32 or 8501.52. 189. (A)",2020-07-01
TMEC,8464,CTC,CTH,,,,"[AUTO-GN11 cap.84] heading 8464 from any other heading, except from subheading 8466.91; or (B)",2020-07-01
TMEC,8465,CTC,CTH,,,,"[AUTO-GN11 cap.84] heading 8465 from any other heading, except from subheading 8466.92; or (B)",2020-07-01
TMEC,8466,CTC_OR_RVC,CTSH,transaction,60,,[AUTO-GN11 cap.84] heading 8466 from any other subheading; or (B) No change in tariff classification to a good of heading 8466 provided there is a regional value content of not less than: (1) 60 perc,2020-07-01
TMEC,8467,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8467.11 through 8467.19 from any other heading; or (B),2020-07-01
TMEC,8468,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8468.10 through 8468.80 from any other heading; or (B),2020-07-01
TMEC,846890,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8468.90 from any other heading. 198. (A),2020-07-01
TMEC,8469,CTC,CTH,,,,"[AUTO-GN11 cap.84] word-processing machines of heading 8469 from any other heading, except from heading 8473; or (B)",2020-07-01
TMEC,8470,CTC,CTH,,,,"[AUTO-GN11 cap.84] heading 8470 from any other heading, except from heading 8473; or (B)",2020-07-01
TMEC,847150,CTC,CTH,,,,"[AUTO-GN11 cap.84] analogue or hybrid automatic data processing machines ofsubheading 8471.50 from any other heading, except from heading 8473; or (B)",2020-07-01
TMEC,847160,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheading 8471.60 from any other subheading, except from subheading 8471.49. 204.",2020-07-01
TMEC,847170,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheading 8471.70 from any other subheading, except from subheading 8471.49. 205.",2020-07-01
TMEC,847190,CTC,CTSH,,,,[AUTO-GN11 cap.84] subheading 8471.90 from any other subheading. 209. (A),2020-07-01
TMEC,8472,CTC,CTH,,,,"[AUTO-GN11 cap.84] heading 8472 from any other heading, except from heading 8473; or (B)",2020-07-01
TMEC,847310,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8473.10 from any other heading. 213. (A),2020-07-01
TMEC,847321,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8473.21 from any other heading; or (B) No change in tariff classification to a good of subheading 8473.21, provided there is a regional value content of not less than: (",2020-07-01
TMEC,847329,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8473.29 from any other heading; or (B) No change in tariff classification to a good of subheading 8473.29, provided there is a regional value content of not less than: (",2020-07-01
TMEC,847330,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8473.30 from any other heading; or (B) No change in tariff classification to a good of subheading 8473.30, provided there is a regional value content of not less than: (",2020-07-01
TMEC,847340,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8473.40 from any other heading; or (B) No change in tariff classification to a good of subheading 8473.40, provided there is a regional value content of not less than: (",2020-07-01
TMEC,847350,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8473.50 from any other heading; or (B) No change in tariff classification to a good of subheading 8473.50, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8474,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8474.10 through 8474.80 from any other heading; or (B),2020-07-01
TMEC,847490,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8474.90 from any other heading; or (B) No change in tariff classification to a good of subheading 8474.90, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8475,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8475.10 through 8475.29 from any other heading; or (B),2020-07-01
TMEC,847590,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8475.90 from any other heading. 226. (A),2020-07-01
TMEC,8476,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8476.21 through 8476.89 from any other heading; or (B),2020-07-01
TMEC,847690,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8476.90 from any other heading. 228.,2020-07-01
TMEC,847710,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheading 8477.10 from any other subheading, except from tariff item 8477.90.25 or more than one of the following: (A) Tariff item 8477.90.45, (B) Subheading 8537.10. 229.",2020-07-01
TMEC,847720,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheading 8477.20 from any other subheading, except from tariff item 8477.90.25 or more than one of the following: Harmonized Tariff Schedule of the United States Revision 9 (2026",2020-07-01
TMEC,847730,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheading 8477.30 from any other subheading, except from tariff item 8477.90.25 or more than one of the following: (A) Tariff item 8477.90.65, (B) Subheading 8537.10. 231. (A)",2020-07-01
TMEC,8477,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8477.40 through 8477.80 from any other heading; or (B),2020-07-01
TMEC,847790,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8477.90 from any other heading. 233. (A),2020-07-01
TMEC,847810,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8478.10 from any other heading; or (B),2020-07-01
TMEC,847890,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8478.90 from any other heading. 235.,2020-07-01
TMEC,8479,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheadings 8479.10 through 8479.82 from any other subheading, including another subheading within that group. Subheading rule: The underscoring of the designations in subdivision ",2020-07-01
TMEC,847989,CTC,CTSH,,,,[AUTO-GN11 cap.84] any other good of subheading 8479.89 from any other subheading. 237.,2020-07-01
TMEC,847990,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8479.90 from any other heading. 242.,2020-07-01
TMEC,8480,CTC,CTH,,,,[AUTO-GN11 cap.84] heading 8480 from any other heading. Subheading rule: The underscoring of the designations in subdivision 243 pertain to goods provided for in subheadings 8481.10 through 8481.30 f,2020-07-01
TMEC,8481,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8481.10 through 8481.30 from any other heading; or (B),2020-07-01
TMEC,848190,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8481.90 from any other heading. Subheading rule: The underscoring of the designations in subdivision 246 pertain to goods provided for in subheadings 8482.10 through 848,2020-07-01
TMEC,8482,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8482.91 through 8482.99 from any other heading. Subheading rule: The underscoring of the designations in subdivision 248 pertain to goods provided for in subheading 848,2020-07-01
TMEC,848310,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8483.10 from any other heading; or (B),2020-07-01
TMEC,848320,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheading 8483.20 from any other subheading, except from subheadings 8482.10 through 8482.80, tariff items 8482.99.05, 8482.99.15 or 8482.99.25, or subheading 8483.90; or (B)",2020-07-01
TMEC,848330,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8483.30 from any other heading; or (B),2020-07-01
TMEC,8483,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheadings 8483.40 through 8483.90 from any other subheading, including another subheading within that group. 252.",2020-07-01
TMEC,8484,CTC,CTH,,,,[AUTO-GN11 cap.84] heading 8484 from any other heading. 253.,2020-07-01
TMEC,8487,CTC,CTH,,,,[AUTO-GN11 cap.84] heading 8487 from any other heading.,2020-07-01
TMEC,8501,CTC,CTH,,,,"[AUTO-GN11 cap.85] heading 8501 from any other heading, except from tariff items 8503.00.35, 8503.00.45 or 8503.00.65; or (B)",2020-07-01
TMEC,8502,CTC,CTH,,,,"[AUTO-GN11 cap.85] heading 8502 from any other heading, except from headings 8406, 8411, 8501 or 8503; or (B)",2020-07-01
TMEC,8503,CTC,CTH,,,,[AUTO-GN11 cap.85] heading 8503 from any other heading. 4.,2020-07-01
TMEC,850410,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheading 8504.10 from any other subheading. Subheading Rule: Beginning on July 1, 2020 until July 1, 2025, the following rules of origin shall apply to subheadings 8504.21 throug",2020-07-01
TMEC,8504,CTC,CTH,,,,[AUTO-GN11 cap.85] subheadings 8504.21 through 8504.34 from any other heading; or (b),2020-07-01
TMEC,847149,CTC,CTSH,,,,"[AUTO-GN11 cap.85] tariff item 8504.40.60 from any other subheading, except from subheading 8471.49. 7.",2020-07-01
TMEC,850440,CTC,CTSH,,,,[AUTO-GN11 cap.85] subheading 8504.40 from any other subheading. 8. (A),2020-07-01
TMEC,850450,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8504.50 from any other heading; or (B),2020-07-01
TMEC,850490,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] subheading 8504.90 from any other heading; or (b) No change in tariff classification to a good of subheading 8504.90, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8505,CTC,CTH,,,,[AUTO-GN11 cap.85] subheadings 8505.11 through 8505.20 from any other heading; or (B),2020-07-01
TMEC,850590,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] subheading 8505.90 from any other heading; or (B) No change in tariff classification to a good of subheading 8505.90, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8506,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8506.10 through 8506.40 from any other subheading, including another subheading within that group. 14.",2020-07-01
TMEC,8507,CTC,CTH,,,,"[AUTO-GN11 cap.85] subheadings 8507.10 through 8507.50 from any other heading, except from tariff items 8548.10.05 or 8548.10.15, or (B)",2020-07-01
TMEC,850760,CTC,CTSH,,,,"[AUTO-GN11 cap.85] a battery of subheading 8507.60, of a kind used as the primary source of electrical power for the propulsion of an electric passenger vehicle or light truck from any other subheadi",2020-07-01
TMEC,850780,CTC,CTH,,,,"[AUTO-GN11 cap.85] subheading 8507.80 from any other heading, except from tariff items 8548.10.05 or 8548.10.15; or (B)",2020-07-01
TMEC,850790,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] subheading 8507.90 from any other heading, except from tariff items 8548.10.05 or 8548.10.15; or (B) No change in tariff classification to a good of subheading 8507.90, provided th",2020-07-01
TMEC,850811,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheading 8508.11 from any other subheading, except from heading 8501, subheading 8508.19 or housings of subheading 8508.70; or (B)",2020-07-01
TMEC,850819,CTC,CTSH,,,,"[AUTO-GN11 cap.85] domestic vacuum cleaners of subheading 8508.19 from any other subheading, except from heading 8501, subheading 8508.11 or housings of subheading 8508.70; (B)",2020-07-01
TMEC,850860,CTC,CTH,,,,"[AUTO-GN11 cap.85] subheading 8508.60 from any other heading, except from heading 8479; or (B)",2020-07-01
TMEC,850870,CTC,CTH,,,,"[AUTO-GN11 cap.85] parts of domestic vacuum cleaners of subheading 8508.70 from any other heading, except from heading 8509; (B) No change in tariff classification to parts of domestic vacuum cleaner",2020-07-01
TMEC,850940,CTC,CTSH,,,,[AUTO-GN11 cap.85] subheading 8509.40 from any other subheading. 25.,2020-07-01
TMEC,850990,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] subheading 8509.90 from any other heading; or (B) No change in tariff classification to a good of subheading 8509.90, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8510,CTC,CTH,,,,[AUTO-GN11 cap.85] subheadings 8510.10 through 8510.30 from any other heading; or (B),2020-07-01
TMEC,851090,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8510.90 from any other heading. Subheading rule: The underscoring of the designations in subdivision 29 pertain to goods provided for in subheadings 8511.10 through 8511,2020-07-01
TMEC,8511,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8511.10 through 8511.80 from any other subheading, including another subheading within that group. Subheading rule: The underscoring of the designation in subdivision 3",2020-07-01
TMEC,851190,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] subheading 8511.90 from any other heading; or (B) No change in tariff classification to a good of subheading 8511.90, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8512,CTC,CTH,,,,[AUTO-GN11 cap.85] subheadings 8512.10 through 8512.40 from any other heading; or (B),2020-07-01
TMEC,851290,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8512.90 from any other heading. 33. (A),2020-07-01
TMEC,851310,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8513.10 from any other heading; or (B),2020-07-01
TMEC,851390,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8513.90 from any other heading. 35.,2020-07-01
TMEC,8514,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8514.10 through 8514.30 from any other subheading, including another subheading within that group. 36. (A)",2020-07-01
TMEC,851440,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8514.40 from any other heading; or (B),2020-07-01
TMEC,851490,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] subheading 8514.90 from any other heading; or (B) No change in tariff classification to a good of subheading 8514.90, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8515,CTC,CTH,,,,[AUTO-GN11 cap.85] subheadings 8515.11 through 8515.80 from any other heading; or (B),2020-07-01
TMEC,851590,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8515.90 from any other heading. 40.,2020-07-01
TMEC,8516,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8516.10 through 8516.80 from any other subheading, including another subheading within that group. 41.",2020-07-01
TMEC,851690,CTC,CTH,,,,"[AUTO-GN11 cap.85] subheading 8516.90 from any other heading; or (B) No change in tariff classification to a good of subheading 8516.90, provided there is a regional value content of notless than: (1",2020-07-01
TMEC,851711,CTC,CTSH,,,,[AUTO-GN11 cap.85] subheading 8517.11 from any other subheading. 48.,2020-07-01
TMEC,8517,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8517.12 through 8517.61 from any other subheading, including another subheading within that group. 49.",2020-07-01
TMEC,8518,CTC,CTH,,,,[AUTO-GN11 cap.85] subheadings 8518.40 through 8518.50 from any other heading; or (B),2020-07-01
TMEC,851890,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8518.90 from any other heading; or (B),2020-07-01
TMEC,8521,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8521.10 through 8521.90 from any other subheading, including another subheading within that group, except from tariff items 8522.90.25, 8522.90.45 or 8522.90.65. 55.",2020-07-01
TMEC,8522,CTC,CTH,,,,[AUTO-GN11 cap.85] heading 8522 from any other heading. 56.,2020-07-01
TMEC,852352,CTC,CTH,,,,"[AUTO-GN11 cap.85] parts of other “smart cards” of subheading 8523.52 from any other heading; or (B) No change in tariff classification to parts of other “smart cards” of subheading 8523.52, provided",2020-07-01
TMEC,8526,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8526.10 through 8526.92 from any other subheading, including another subheading within that group. Subheading rule: The underscoring of the designations in subdivision ",2020-07-01
TMEC,8527,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8527.12 through 8527.99 from any other subheading, including another subheading within that group, except from printed circuit assemblies (PCAs) of subheading 8529.90. ",2020-07-01
TMEC,8528,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] heading 8528 from any other heading; or (B) No change in tariff classification to a good of heading 8528, provided there is a regional value content of not less than: (1) 60 percen",2020-07-01
TMEC,852910,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] subheading 8529.10 from any other heading; or (B) No change in tariff classification to a good of subheading 8529.10, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8530,CTC,CTH,,,,[AUTO-GN11 cap.85] subheadings 8530.10 through 8530.80 from any other heading; or (B),2020-07-01
TMEC,853090,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] subheading 8530.90 from any other heading; or (B) No change in tariff classification to a good of subheading 8530.90, provided there is a regional value content of not less than: H",2020-07-01
TMEC,853110,CTC,CTSH,,,,[AUTO-GN11 cap.85] subheading 8531.10 from any other subheading. 70.,2020-07-01
TMEC,853180,CTC,CTSH,,,,[AUTO-GN11 cap.85] subheading 8531.80 from any other subheading. 72.,2020-07-01
TMEC,8533,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8533.10 through 8533.39 from any other subheading, includinganother subheading within that group. 75.",2020-07-01
TMEC,853340,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheading 8533.40 from any other subheading, except from tariff item 8533.90.40. 76.",2020-07-01
TMEC,8534,CTC,CTH,,,,[AUTO-GN11 cap.85] heading 8534 from any other heading. 78. (A),2020-07-01
TMEC,8535,CTC,CTH,,,,"[AUTO-GN11 cap.85] heading 8535 from any other heading, except from tariff items 8538.90.10, 8538.90.30 or 8538.90.60; or (B)",2020-07-01
TMEC,8536,CTC,CTH,,,,"[AUTO-GN11 cap.85] subheadings 8536.10 through 8536.20 from any other heading, except from tariff items 8538.90.10, 8538.90.30 or 8538.90.60; or (B)",2020-07-01
TMEC,853630,CTC,CTH,,,,"[AUTO-GN11 cap.85] any other good of subheading 8536.30 from any other heading, except from tariff items 8538.90.10, 8538.90.30 or 8538.90.60; or (B)",2020-07-01
TMEC,853650,CTC,CTH,,,,"[AUTO-GN11 cap.85] any other good of subheading 8536.50 from any other heading, except from tariff items 8538.90.10, 8538.90.30 or 8538.90.60; or (B)",2020-07-01
TMEC,853690,CTC,CTH,,,,"[AUTO-GN11 cap.85] subheading 8536.90 from any other heading, except from tariff items 8538.90.10, 8538.90.30 or 8538.90.60; or (B)",2020-07-01
TMEC,8537,CTC,CTH,,,,"[AUTO-GN11 cap.85] heading 8537 from any other heading, except from printed circuit assemblies of subheading 8538.90 or moulded parts of subheading 8538.90; or (B)",2020-07-01
TMEC,8538,CTC,CTH,,,,[AUTO-GN11 cap.85] subheadings 8538.10 through 8538.90 from any other heading; or (B),2020-07-01
TMEC,8539,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8539.10 through 8539.49 from any other subheading, except from any subheading within thatgroup. 92.",2020-07-01
TMEC,853990,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8539.90 from any other heading. 93.,2020-07-01
TMEC,854011,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8540.11 from any other heading; or (B),2020-07-01
TMEC,85,CTC,CTSH,,,,"[AUTO-GN11 cap.85] tariff items 8540.12.10 or 8540.12.50 from any other subheading, except from more than one of the following: (i) Tariff item 7011.20.10, (ii) Tariff item 8540.91.15. Subheading rul",2020-07-01
TMEC,854012,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8540.12 from any other heading; or (B),2020-07-01
TMEC,854020,CTC,CTH,,,,[AUTO-GN11 cap.85] subheading 8540.20 from any other heading; or (B),2020-07-01
TMEC,854071,CTC,CTSH,,,,[AUTO-GN11 cap.85] subheading 8540.71 from any other subheading. 103. (A),2020-07-01
TMEC,8540,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8540.81 through 8540.89 from any other subheading, including another subheading within that group. Harmonized Tariff Schedule of the United States Revision 9 (2026) Ann",2020-07-01
TMEC,854091,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] subheading 8540.91 from any other heading; or (B) No change in tariff classification to a good of subheading 8540.91, provided there is a regional value content of not less than: (",2020-07-01
TMEC,854099,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.85] subheading 8540.99 from any other heading; or (B) No change in tariff classification to a good of subheading 8540.99, provided there is a regional value content of not less than: (",2020-07-01
TMEC,854310,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheading 8543.10 from any other subheading, except from subheading 8486.20. 111.",2020-07-01
TMEC,8543,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8543.20 through 8543.30 from any other subheading, including another subheading within that group. 112.",2020-07-01
TMEC,854370,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheading 8543.70 from any other subheading, except from “smart” cards, other than those containing a single integrated circuit, of subheading 8523.59. Subheading rule: Notwithsta",2020-07-01
TMEC,8544,CTC_AND_RVC,CTSH,transaction,60,,"[AUTO-GN11 cap.85] subheadings 8544.11 through 8544.60 from any other subheading within that group or headings 7408, 7413, 7605 or 7614, whether or not there is also a change from any other subheadin",2020-07-01
TMEC,854470,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheading 8544.70 from any other subheading, except from headings 7002 or 9001; or (B)",2020-07-01
TMEC,8545,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8545.11 through 8545.90 from any other subheading, including another subheading within that group. 117.",2020-07-01
TMEC,8546,CTC,CTH,,,,[AUTO-GN11 cap.85] heading 8546 from any other heading. 118.,2020-07-01
TMEC,8547,CTC,CTSH,,,,"[AUTO-GN11 cap.85] subheadings 8547.10 through 8547.90 from any other subheading, including another subheading within that group. 119.",2020-07-01
TMEC,854810,CTC,CC,,,,"[AUTO-GN11 cap.85] subheading 8548.10 from any other chapter. Subheading rule: Notwithstanding Article 4.18 (Transit and Transshipment), electronic microassemblies of subheading 8548.90 qualifying un",2020-07-01
TMEC,8601,CTC,CTH,,,,"[AUTO-GN11 cap.86] headings 8601 through 8602 from any other heading, including another heading within that group. 2. (A)",2020-07-01
TMEC,8602,CTC,CTH,,,,"[AUTO-GN11 cap.86] headings 8601 through 8602 from any other heading, including another heading within that group. 2. (A)",2020-07-01
TMEC,8603,CTC,CTH,,,,"[AUTO-GN11 cap.86] headings 8603 through 8606 from any other heading, including another heading within that group,except from heading 8607; or (B)",2020-07-01
TMEC,8604,CTC,CTH,,,,"[AUTO-GN11 cap.86] headings 8603 through 8606 from any other heading, including another heading within that group,except from heading 8607; or (B)",2020-07-01
TMEC,8605,CTC,CTH,,,,"[AUTO-GN11 cap.86] headings 8603 through 8606 from any other heading, including another heading within that group,except from heading 8607; or (B)",2020-07-01
TMEC,8606,CTC,CTH,,,,"[AUTO-GN11 cap.86] headings 8603 through 8606 from any other heading, including another heading within that group,except from heading 8607; or (B)",2020-07-01
TMEC,8607,CTC,CTH,,,,"[AUTO-GN11 cap.86] subheadings 8607.11 through 8607.12 from any other heading, except from headings 7208 through 7229 or 7301 through 7326; (b)",2020-07-01
TMEC,860719,CTC,CTH,,,,[AUTO-GN11 cap.86] subheading 8607.19 from any other heading. 6. (A),2020-07-01
TMEC,860721,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.86] subheading 8607.21 from any other heading; or (B) No change in tariff classification to a good of subheading 8607.21, provided there is a regional value content of not less than: (",2020-07-01
TMEC,860729,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.86] subheading 8607.29 from any other heading; or (b) No change in tariff classification to a good of subheading 8607.29, provided there is a regional value content of not less than: (",2020-07-01
TMEC,860730,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.86] subheading 8607.30 from any other heading; or (B) No change in tariff classification to a good of subheading 8607.30, provided there is a regional value content of not less than: (",2020-07-01
TMEC,860791,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.86] subheading 8607.91 from any other heading; or (b) No change in tariff classification to a good of subheading 8607.91, provided there is a regional value content of not less than: (",2020-07-01
TMEC,860799,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.86] subheading 8607.99 from any other heading; or (B) No change in tariff classification to a good of subheading 8607.99, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8608,CTC,CTH,,,,"[AUTO-GN11 cap.86] heading 8608 from any other heading. Heading rule: Beginning on July 1, 2020 until July 1, 2023, the following rule of origin shall apply to heading 8609: (a)",2020-07-01
TMEC,8609,CTC,CTH,,,,"[AUTO-GN11 cap.86] heading 8609 from any other heading. Heading rule: Beginning on July 1, 2023, and thereafter, the following rules of origin shall apply to heading 8609: (a)",2020-07-01
